-7TMJtnhiPM_0000, 720, 1280, 161, 750, 210, 33, 466, 289
-7TMJtnhiPM_0000, 720, 1280, 1675, 1919, 324, 19, 852, 547
-7TMJtnhiPM_0000, 720, 1280, 751, 909, 226, 30, 482, 286
-7TMJtnhiPM_0001, 720, 1280, 0, 61, 354, 30, 882, 558
-7TMJtnhiPM_0001, 720, 1280, 1139, 1173, 456, 68, 888, 500
-7TMJtnhiPM_0001, 720, 1280, 1373, 1759, 344, 40, 824, 520
-7TMJtnhiPM_0001, 720, 1280, 154, 635, 322, 18, 834, 530
-7TMJtnhiPM_0001, 720, 1280, 62, 153, 322, 26, 850, 554
-7TMJtnhiPM_0001, 720, 1280, 838, 1138, 434, 47, 866, 479
-7TMJtnhiPM_0002, 720, 1280, 0, 518, 293, 0, 853, 560
-7TMJtnhiPM_0002, 720, 1280, 1014, 1352, 304, 19, 832, 547
-7TMJtnhiPM_0002, 720, 1280, 1353, 1518, 309, 24, 821, 536
-7TMJtnhiPM_0002, 720, 1280, 1519, 1713, 308, 13, 836, 541
-7TMJtnhiPM_0002, 720, 1280, 934, 1013, 304, 38, 800, 534
-7TMJtnhiPM_0003, 720, 1280, 0, 114, 294, 31, 790, 527
-7TMJtnhiPM_0003, 720, 1280, 1206, 1887, 295, 13, 823, 541
-7TMJtnhiPM_0003, 720, 1280, 515, 630, 341, 22, 853, 534
-7TMJtnhiPM_0003, 720, 1280, 655, 724, 469, 58, 885, 474
-7TMJtnhiPM_0003, 720, 1280, 725, 764, 432, 44, 848, 460
-7TMJtnhiPM_0003, 720, 1280, 765, 854, 442, 44, 890, 492
-7TMJtnhiPM_0003, 720, 1280, 855, 926, 388, 52, 820, 484
-7TMJtnhiPM_0004, 720, 1280, 0, 360, 282, 12, 842, 572
-7TMJtnhiPM_0004, 720, 1280, 1321, 1649, 438, 46, 854, 462
-7TMJtnhiPM_0004, 720, 1280, 361, 506, 310, 47, 806, 543
-7TMJtnhiPM_0004, 720, 1280, 507, 795, 323, 26, 835, 538
-7TMJtnhiPM_0005, 720, 1280, 1189, 1384, 333, 37, 861, 565
-7TMJtnhiPM_0005, 720, 1280, 1385, 1522, 402, 64, 818, 480
-7TMJtnhiPM_0005, 720, 1280, 1523, 1759, 315, 5, 859, 549
-7TMJtnhiPM_0005, 720, 1280, 61, 974, 305, 29, 849, 573
-7TMJtnhiPM_0006, 720, 1280, 0, 140, 316, 34, 828, 546
-7TMJtnhiPM_0006, 720, 1280, 1064, 1114, 328, 56, 824, 552
-7TMJtnhiPM_0006, 720, 1280, 141, 227, 309, 34, 837, 562
-7TMJtnhiPM_0006, 720, 1280, 1442, 1487, 354, 65, 802, 513
-7TMJtnhiPM_0006, 720, 1280, 1488, 1752, 289, 9, 833, 553
-7TMJtnhiPM_0006, 720, 1280, 1753, 1919, 364, 31, 860, 527
-7TMJtnhiPM_0006, 720, 1280, 228, 389, 304, 28, 816, 540
-7TMJtnhiPM_0006, 720, 1280, 390, 587, 311, 28, 839, 556
-7TMJtnhiPM_0006, 720, 1280, 588, 854, 322, 22, 850, 550
-7TMJtnhiPM_0006, 720, 1280, 873, 929, 303, 37, 799, 533
-7TMJtnhiPM_0006, 720, 1280, 930, 1063, 310, 25, 838, 553
-7TMJtnhiPM_0007, 720, 1280, 0, 326, 333, 22, 861, 550
-7TMJtnhiPM_0007, 720, 1280, 1376, 1463, 381, 58, 781, 458
-7TMJtnhiPM_0007, 720, 1280, 1464, 1580, 396, 38, 844, 486
-7TMJtnhiPM_0007, 720, 1280, 1581, 1654, 399, 46, 799, 446
-7TMJtnhiPM_0007, 720, 1280, 1655, 1736, 397, 61, 829, 477
-7TMJtnhiPM_0007, 720, 1280, 329, 446, 379, 61, 843, 525
-7TMJtnhiPM_0007, 720, 1280, 447, 1219, 323, 23, 851, 551
-7TMJtnhiPM_0008, 720, 1280, 407, 477, 401, 40, 801, 456
-7TMJtnhiPM_0008, 720, 1280, 478, 517, 372, 30, 772, 430
-7TMJtnhiPM_0008, 720, 1280, 518, 620, 447, 54, 847, 454
-7TMJtnhiPM_0008, 720, 1280, 621, 684, 332, 32, 860, 560
-7TMJtnhiPM_0008, 720, 1280, 685, 714, 398, 101, 830, 533
-7TMJtnhiPM_0008, 720, 1280, 715, 1734, 309, 13, 869, 573
-7TMJtnhiPM_0009, 720, 1280, 0, 169, 291, 21, 819, 549
-7TMJtnhiPM_0009, 720, 1280, 1322, 1744, 350, 45, 782, 477
-7TMJtnhiPM_0009, 720, 1280, 170, 682, 243, 26, 499, 282
-7TMJtnhiPM_0009, 720, 1280, 1745, 1853, 389, 57, 821, 489
-7TMJtnhiPM_0009, 720, 1280, 683, 866, 335, 30, 831, 526
-7TMJtnhiPM_0009, 720, 1280, 867, 1321, 320, 25, 832, 537
-7TMJtnhiPM_0010, 720, 1280, 1499, 1664, 311, 36, 839, 564
-7TMJtnhiPM_0010, 720, 1280, 1688, 1726, 343, 78, 775, 510
-7TMJtnhiPM_0010, 720, 1280, 304, 398, 433, 63, 833, 463
-7TMJtnhiPM_0010, 720, 1280, 399, 430, 469, 79, 853, 463
-7TMJtnhiPM_0010, 720, 1280, 448, 508, 326, 56, 822, 552
-7TMJtnhiPM_0010, 720, 1280, 509, 760, 291, 25, 835, 569
-7TMJtnhiPM_0010, 720, 1280, 783, 1111, 290, 22, 834, 550
-7TMJtnhiPM_0011, 720, 1280, 0, 652, 311, 33, 839, 577
-7TMJtnhiPM_0011, 720, 1280, 1360, 1493, 288, 29, 816, 557
-7TMJtnhiPM_0011, 720, 1280, 980, 1343, 273, 2, 833, 562
-7TMJtnhiPM_0012, 720, 1280, 1249, 1491, 335, 66, 783, 514
-7TMJtnhiPM_0012, 720, 1280, 1515, 1613, 236, 51, 492, 307
-7TMJtnhiPM_0012, 720, 1280, 1614, 1749, 226, 52, 482, 308
-7TMJtnhiPM_0012, 720, 1280, 450, 658, 344, 24, 904, 584
-7TMJtnhiPM_0012, 720, 1280, 59, 449, 329, 17, 873, 561
-7TMJtnhiPM_0012, 720, 1280, 836, 1248, 313, 13, 873, 573
-7TMJtnhiPM_0013, 720, 1280, 149, 179, 426, 57, 810, 441
-7TMJtnhiPM_0013, 720, 1280, 180, 237, 382, 19, 814, 451
-7TMJtnhiPM_0013, 720, 1280, 238, 300, 466, 53, 866, 453
-7TMJtnhiPM_0013, 720, 1280, 301, 366, 471, 51, 887, 467
-7TMJtnhiPM_0013, 720, 1280, 367, 407, 413, 66, 829, 482
-7TMJtnhiPM_0013, 720, 1280, 408, 448, 380, 81, 796, 497
-7TMJtnhiPM_0013, 720, 1280, 449, 534, 388, 52, 788, 452
-7TMJtnhiPM_0013, 720, 1280, 535, 710, 407, 53, 839, 485
-7TMJtnhiPM_0013, 720, 1280, 711, 882, 267, 22, 827, 582
-7TMJtnhiPM_0013, 720, 1280, 883, 1725, 295, 29, 871, 605
-7TMJtnhiPM_0014, 720, 1280, 0, 32, 313, 89, 793, 569
-7TMJtnhiPM_0014, 720, 1280, 1023, 1112, 355, 51, 851, 547
-7TMJtnhiPM_0014, 720, 1280, 1665, 1706, 338, 78, 802, 542
-7TMJtnhiPM_0014, 720, 1280, 1707, 1903, 315, 24, 843, 552
-7TMJtnhiPM_0014, 720, 1280, 311, 395, 361, 54, 841, 534
-7TMJtnhiPM_0014, 720, 1280, 396, 1022, 294, 20, 854, 580
-7TMJtnhiPM_0015, 720, 1280, 0, 293, 328, 46, 856, 574
-7TMJtnhiPM_0015, 720, 1280, 352, 424, 373, 49, 773, 449
-8lgFak3RwU_0000, 720, 1280, 0, 107, 56, 0, 728, 480
-8lgFak3RwU_0000, 720, 1280, 0, 537, 824, 24, 1192, 392
-8lgFak3RwU_0000, 720, 1280, 1009, 1124, 0, 0, 672, 512
-8lgFak3RwU_0000, 720, 1280, 1057, 1273, 714, 0, 1002, 240
-8lgFak3RwU_0000, 720, 1280, 108, 172, 23, 0, 647, 432
-8lgFak3RwU_0000, 720, 1280, 1125, 1157, 0, 0, 672, 544
-8lgFak3RwU_0000, 720, 1280, 1158, 1208, 0, 0, 624, 576
-8lgFak3RwU_0000, 720, 1280, 1209, 1270, 0, 0, 624, 608
-8lgFak3RwU_0000, 720, 1280, 1298, 1500, 170, 0, 682, 480
-8lgFak3RwU_0000, 720, 1280, 1300, 1381, 355, 0, 995, 560
-8lgFak3RwU_0000, 720, 1280, 1382, 1427, 402, 0, 946, 480
-8lgFak3RwU_0000, 720, 1280, 1428, 1500, 423, 0, 919, 496
-8lgFak3RwU_0000, 720, 1280, 1501, 1624, 253, 0, 861, 464
-8lgFak3RwU_0000, 720, 1280, 1501, 1624, 640, 144, 992, 496
-8lgFak3RwU_0000, 720, 1280, 1501, 1624, 881, 316, 1137, 572
-8lgFak3RwU_0000, 720, 1280, 1562, 1624, 0, 255, 288, 591
-8lgFak3RwU_0000, 720, 1280, 1625, 1677, 430, 3, 910, 483
-8lgFak3RwU_0000, 720, 1280, 1678, 1709, 0, 258, 288, 594
-8lgFak3RwU_0000, 720, 1280, 1678, 1874, 242, 0, 866, 464
-8lgFak3RwU_0000, 720, 1280, 1678, 1874, 643, 145, 995, 497
-8lgFak3RwU_0000, 720, 1280, 1678, 1874, 889, 353, 1161, 625
-8lgFak3RwU_0000, 720, 1280, 173, 288, 0, 0, 656, 560
-8lgFak3RwU_0000, 720, 1280, 298, 340, 0, 0, 560, 640
-8lgFak3RwU_0000, 720, 1280, 341, 540, 0, 0, 704, 624
-8lgFak3RwU_0000, 720, 1280, 538, 573, 818, 45, 1170, 397
-8lgFak3RwU_0000, 720, 1280, 543, 916, 0, 0, 704, 544
-8lgFak3RwU_0000, 720, 1280, 574, 1276, 804, 0, 1204, 384
-8lgFak3RwU_0000, 720, 1280, 866, 923, 730, 0, 1034, 272
-8lgFak3RwU_0000, 720, 1280, 933, 967, 0, 0, 544, 480
-8lgFak3RwU_0000, 720, 1280, 968, 1008, 0, 0, 656, 480
-8lgFak3RwU_0000, 720, 1280, 976, 1056, 732, 0, 1020, 240
-8lgFak3RwU_0001, 720, 1280, 0, 90, 255, 0, 863, 464
-8lgFak3RwU_0001, 720, 1280, 0, 90, 647, 146, 999, 498
-8lgFak3RwU_0001, 720, 1280, 0, 90, 876, 329, 1164, 617
-8lgFak3RwU_0001, 720, 1280, 10, 43, 0, 113, 352, 561
-8lgFak3RwU_0001, 720, 1280, 1099, 1255, 0, 58, 496, 602
-8lgFak3RwU_0001, 720, 1280, 1256, 1621, 0, 98, 432, 594
-8lgFak3RwU_0001, 720, 1280, 1354, 1621, 641, 0, 1089, 400
-8lgFak3RwU_0001, 720, 1280, 1533, 1621, 285, 0, 701, 256
-8lgFak3RwU_0001, 720, 1280, 1622, 1868, 206, 8, 590, 392
-8lgFak3RwU_0001, 720, 1280, 1622, 1868, 371, 42, 883, 554
-8lgFak3RwU_0001, 720, 1280, 1637, 1725, 806, 17, 1158, 369
-8lgFak3RwU_0001, 720, 1280, 1644, 1868, 874, 41, 1274, 473
-8lgFak3RwU_0001, 720, 1280, 1706, 1868, 1122, 0, 1266, 256
-8lgFak3RwU_0001, 720, 1280, 1768, 1816, 0, 0, 304, 240
-8lgFak3RwU_0001, 720, 1280, 228, 467, 244, 0, 868, 464
-8lgFak3RwU_0001, 720, 1280, 239, 375, 0, 211, 320, 579
-8lgFak3RwU_0001, 720, 1280, 239, 467, 648, 151, 1000, 503
-8lgFak3RwU_0001, 720, 1280, 239, 467, 870, 313, 1142, 585
-8lgFak3RwU_0001, 720, 1280, 376, 467, 0, 209, 320, 577
-8lgFak3RwU_0001, 720, 1280, 468, 543, 167, 0, 647, 448
-8lgFak3RwU_0001, 720, 1280, 468, 543, 418, 0, 930, 480
-8lgFak3RwU_0001, 720, 1280, 51, 90, 0, 171, 320, 603
-8lgFak3RwU_0001, 720, 1280, 544, 640, 0, 212, 336, 580
-8lgFak3RwU_0001, 720, 1280, 544, 640, 268, 0, 860, 448
-8lgFak3RwU_0001, 720, 1280, 544, 640, 656, 153, 1008, 505
-8lgFak3RwU_0001, 720, 1280, 641, 797, 168, 0, 648, 448
-8lgFak3RwU_0001, 720, 1280, 641, 797, 427, 0, 939, 480
-8lgFak3RwU_0001, 720, 1280, 798, 908, 0, 214, 336, 582
-8lgFak3RwU_0001, 720, 1280, 798, 973, 217, 0, 841, 480
-8lgFak3RwU_0001, 720, 1280, 798, 973, 647, 156, 999, 508
-8lgFak3RwU_0001, 720, 1280, 91, 199, 409, 0, 985, 528
-8lgFak3RwU_0001, 720, 1280, 91, 216, 184, 0, 648, 400
-8lgFak3RwU_0001, 720, 1280, 992, 1621, 855, 44, 1271, 556
-8lgFak3RwU_0001, 720, 1280, 994, 1324, 633, 0, 1113, 448
-8lgFak3RwU_0001, 720, 1280, 995, 1098, 0, 69, 448, 597
-8lgFak3RwU_0002, 720, 1280, 0, 391, 875, 44, 1275, 524
-8lgFak3RwU_0002, 720, 1280, 0, 94, 204, 7, 572, 375
-8lgFak3RwU_0002, 720, 1280, 0, 94, 372, 43, 868, 539
-8lgFak3RwU_0002, 720, 1280, 1264, 1361, 427, 28, 907, 508
-8lgFak3RwU_0002, 720, 1280, 1362, 1582, 345, 0, 873, 528
-8lgFak3RwU_0002, 720, 1280, 1412, 1556, 158, 0, 542, 320
-8lgFak3RwU_0002, 720, 1280, 1412, 1556, 814, 22, 1182, 390
-8lgFak3RwU_0002, 720, 1280, 142, 391, 0, 74, 416, 602
-8lgFak3RwU_0002, 720, 1280, 1425, 1520, 940, 0, 1276, 224
-8lgFak3RwU_0002, 720, 1280, 1583, 1683, 421, 88, 853, 520
-8lgFak3RwU_0002, 720, 1280, 552, 1263, 355, 0, 851, 480
-8lgFak3RwU_0002, 720, 1280, 552, 611, 776, 1, 1160, 385
-8lgFak3RwU_0002, 720, 1280, 552, 649, 139, 0, 555, 320
-8lgFak3RwU_0002, 720, 1280, 609, 639, 0, 0, 368, 240
-8lgFak3RwU_0002, 720, 1280, 612, 649, 762, 30, 1114, 382
-8lgFak3RwU_0002, 720, 1280, 875, 1263, 129, 0, 577, 336
-8lgFak3RwU_0002, 720, 1280, 875, 1263, 804, 12, 1172, 380
-8lgFak3RwU_0002, 720, 1280, 876, 951, 930, 0, 1266, 224
-8lgFak3RwU_0002, 720, 1280, 882, 970, 691, 0, 1027, 304
-8lgFak3RwU_0002, 720, 1280, 95, 141, 0, 126, 400, 590
-8lgFak3RwU_0002, 720, 1280, 95, 391, 269, 0, 685, 224
-8lgFak3RwU_0002, 720, 1280, 95, 391, 679, 8, 1079, 408
-8lgFak3RwU_0002, 720, 1280, 976, 1196, 695, 0, 1047, 288
-8lgFak3RwU_0003, 720, 1280, 0, 286, 344, 15, 856, 527
-8lgFak3RwU_0003, 720, 1280, 1149, 1179, 831, 40, 1199, 408
-8lgFak3RwU_0003, 720, 1280, 1149, 1208, 152, 0, 536, 320
-8lgFak3RwU_0003, 720, 1280, 1150, 1259, 364, 3, 828, 467
-8lgFak3RwU_0003, 720, 1280, 1195, 1245, 890, 36, 1258, 404
-8lgFak3RwU_0003, 720, 1280, 1206, 1243, 301, 0, 605, 256
-8lgFak3RwU_0003, 720, 1280, 1209, 1259, 134, 0, 502, 336
-8lgFak3RwU_0003, 720, 1280, 1260, 1388, 413, 47, 925, 559
-8lgFak3RwU_0003, 720, 1280, 1389, 1534, 148, 0, 564, 320
-8lgFak3RwU_0003, 720, 1280, 1389, 1534, 376, 6, 840, 470
-8lgFak3RwU_0003, 720, 1280, 1389, 1534, 829, 26, 1213, 410
-8lgFak3RwU_0003, 720, 1280, 1495, 1534, 771, 0, 1043, 256
-8lgFak3RwU_0003, 720, 1280, 1535, 1586, 404, 15, 900, 495
-8lgFak3RwU_0003, 720, 1280, 1645, 1707, 394, 67, 810, 483
-8lgFak3RwU_0003, 720, 1280, 1730, 1772, 479, 46, 927, 494
-8lgFak3RwU_0003, 720, 1280, 1773, 1834, 395, 45, 891, 541
-8lgFak3RwU_0003, 720, 1280, 287, 791, 343, 0, 839, 496
-8lgFak3RwU_0003, 720, 1280, 454, 790, 131, 0, 531, 320
-8lgFak3RwU_0003, 720, 1280, 454, 790, 781, 19, 1149, 387
-8lgFak3RwU_0003, 720, 1280, 812, 984, 809, 15, 1241, 447
-8lgFak3RwU_0003, 720, 1280, 813, 984, 161, 0, 577, 352
-8lgFak3RwU_0003, 720, 1280, 814, 928, 292, 0, 836, 496
-8lgFak3RwU_0003, 720, 1280, 823, 913, 0, 0, 192, 256
-8lgFak3RwU_0003, 720, 1280, 845, 891, 765, 0, 1085, 256
-8lgFak3RwU_0003, 720, 1280, 848, 891, 994, 0, 1266, 192
-8lgFak3RwU_0003, 720, 1280, 929, 984, 376, 0, 824, 448
-8lgFak3RwU_0003, 720, 1280, 984, 1149, 443, 86, 907, 550
-8lgFak3RwU_0004, 720, 1280, 0, 89, 395, 62, 859, 526
-8lgFak3RwU_0004, 720, 1280, 104, 331, 382, 0, 926, 528
-8lgFak3RwU_0004, 720, 1280, 1288, 1325, 790, 0, 1206, 256
-8lgFak3RwU_0004, 720, 1280, 1306, 1368, 436, 82, 900, 546
-8lgFak3RwU_0004, 720, 1280, 1326, 1368, 748, 0, 1228, 256
-8lgFak3RwU_0004, 720, 1280, 1391, 1430, 0, 24, 480, 680
-8lgFak3RwU_0004, 720, 1280, 1451, 1514, 0, 0, 656, 656
-8lgFak3RwU_0004, 720, 1280, 1515, 1544, 0, 13, 528, 669
-8lgFak3RwU_0004, 720, 1280, 1614, 1824, 119, 69, 567, 517
-8lgFak3RwU_0004, 720, 1280, 1614, 1824, 23, 40, 343, 360
-8lgFak3RwU_0004, 720, 1280, 1614, 1824, 725, 20, 1157, 452
-8lgFak3RwU_0004, 720, 1280, 1614, 1824, 949, 241, 1205, 497
-8lgFak3RwU_0004, 720, 1280, 332, 418, 459, 28, 939, 508
-8lgFak3RwU_0004, 720, 1280, 419, 615, 425, 15, 921, 511
-8lgFak3RwU_0004, 720, 1280, 640, 872, 924, 3, 1276, 371
-8lgFak3RwU_0004, 720, 1280, 647, 684, 427, 46, 843, 462
-8lgFak3RwU_0004, 720, 1280, 648, 690, 294, 0, 662, 320
-8lgFak3RwU_0004, 720, 1280, 703, 756, 295, 0, 663, 336
-8lgFak3RwU_0004, 720, 1280, 712, 953, 399, 0, 927, 512
-8lgFak3RwU_0004, 720, 1280, 780, 872, 0, 0, 176, 208
-8lgFak3RwU_0004, 720, 1280, 873, 957, 702, 0, 1262, 288
-8lgFak3RwU_0004, 720, 1280, 954, 997, 395, 49, 859, 513
-8lgFak3RwU_0004, 720, 1280, 998, 1258, 258, 24, 770, 536
-8lgFak3RwU_0005, 720, 1280, 0, 56, 26, 48, 346, 368
-8lgFak3RwU_0005, 720, 1280, 0, 67, 142, 116, 526, 500
-8lgFak3RwU_0005, 720, 1280, 0, 68, 721, 15, 1169, 463
-9qRhqjD7PY_0000, 720, 1280, 705, 738, 130, 0, 434, 272
-9qRhqjD7PY_0001, 720, 1280, 450, 480, 521, 0, 777, 240
-9qRhqjD7PY_0002, 720, 1280, 1276, 1320, 0, 0, 880, 624
-9qRhqjD7PY_0002, 720, 1280, 1321, 1379, 421, 0, 1077, 656
-9qRhqjD7PY_0002, 720, 1280, 1548, 1588, 279, 0, 759, 480
-9qRhqjD7PY_0002, 720, 1280, 1709, 1747, 402, 0, 834, 416
-9qRhqjD7PY_0002, 720, 1280, 1748, 1871, 416, 123, 672, 379
-9qRhqjD7PY_0002, 720, 1280, 1748, 1871, 680, 118, 936, 374
-A0jrCGS_TE_0000, 720, 1280, 1107, 1427, 566, 104, 1062, 600
-A0jrCGS_TE_0000, 720, 1280, 1489, 1761, 0, 268, 288, 620
-A0jrCGS_TE_0000, 720, 1280, 1762, 1811, 0, 319, 272, 623
-A0jrCGS_TE_0001, 720, 1280, 0, 443, 0, 273, 320, 641
-A0jrCGS_TE_0001, 720, 1280, 1295, 1421, 0, 267, 272, 603
-A0jrCGS_TE_0001, 720, 1280, 1422, 1520, 0, 287, 256, 607
-A0jrCGS_TE_0001, 720, 1280, 1521, 1557, 0, 286, 240, 590
-A0jrCGS_TE_0001, 720, 1280, 1558, 1795, 0, 279, 272, 615
-A0jrCGS_TE_0001, 720, 1280, 452, 578, 0, 233, 224, 617
-A0jrCGS_TE_0001, 720, 1280, 579, 612, 0, 273, 240, 593
-A0jrCGS_TE_0001, 720, 1280, 638, 849, 0, 277, 288, 613
-A0jrCGS_TE_0001, 720, 1280, 850, 1275, 0, 264, 304, 632
-A0jrCGS_TE_0002, 720, 1280, 0, 587, 0, 273, 272, 593
-A0jrCGS_TE_0002, 720, 1280, 1258, 1795, 0, 267, 272, 619
-A0jrCGS_TE_0002, 720, 1280, 615, 1250, 0, 260, 288, 612
-A0jrCGS_TE_0003, 720, 1280, 0, 96, 0, 268, 272, 604
-A0jrCGS_TE_0003, 720, 1280, 1031, 1286, 0, 278, 256, 614
-A0jrCGS_TE_0003, 720, 1280, 1287, 1499, 0, 284, 256, 588
-A0jrCGS_TE_0003, 720, 1280, 1518, 1602, 0, 301, 256, 621
-A0jrCGS_TE_0003, 720, 1280, 1603, 1795, 0, 302, 240, 606
-A0jrCGS_TE_0003, 720, 1280, 233, 485, 0, 266, 288, 602
-A0jrCGS_TE_0003, 720, 1280, 486, 652, 0, 285, 256, 605
-A0jrCGS_TE_0003, 720, 1280, 653, 1030, 0, 260, 304, 612
-A0jrCGS_TE_0003, 720, 1280, 97, 232, 0, 274, 240, 610
-A0jrCGS_TE_0004, 720, 1280, 0, 473, 0, 280, 272, 616
-A0jrCGS_TE_0004, 720, 1280, 1024, 1072, 0, 295, 256, 615
-A0jrCGS_TE_0004, 720, 1280, 1073, 1399, 0, 270, 304, 606
-A0jrCGS_TE_0004, 720, 1280, 1400, 1448, 0, 285, 256, 605
-A0jrCGS_TE_0004, 720, 1280, 1449, 1561, 0, 272, 304, 624
-A0jrCGS_TE_0004, 720, 1280, 1562, 1676, 0, 299, 240, 619
-A0jrCGS_TE_0004, 720, 1280, 1677, 1795, 0, 299, 240, 603
-A0jrCGS_TE_0004, 720, 1280, 474, 559, 0, 293, 224, 613
-A0jrCGS_TE_0004, 720, 1280, 520, 1587, 347, 200, 651, 504
-A0jrCGS_TE_0004, 720, 1280, 560, 714, 0, 272, 304, 608
-A0jrCGS_TE_0004, 720, 1280, 715, 778, 0, 289, 304, 593
-A0jrCGS_TE_0004, 720, 1280, 791, 823, 0, 285, 240, 589
-A0jrCGS_TE_0004, 720, 1280, 824, 956, 0, 280, 256, 600
-A0jrCGS_TE_0004, 720, 1280, 957, 1023, 0, 291, 208, 579
-A0jrCGS_TE_0005, 720, 1280, 0, 130, 0, 290, 256, 626
-A0jrCGS_TE_0005, 720, 1280, 1007, 1114, 0, 275, 288, 595
-A0jrCGS_TE_0005, 720, 1280, 1115, 1190, 0, 264, 288, 600
-A0jrCGS_TE_0005, 720, 1280, 1191, 1266, 0, 276, 272, 596
